<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.ROSN-12.19,60,20191121,130000,45321.0000000,45338.0000000,44964.0000000,44999.0000000,241
SPFB.ROSN-12.19,60,20191121,140000,45013.0000000,45172.0000000,45013.0000000,45125.0000000,221
SPFB.ROSN-12.19,60,20191121,150000,45116.0000000,45196.0000000,45113.0000000,45158.0000000,55
SPFB.ROSN-12.19,60,20191121,160000,45148.0000000,45185.0000000,45146.0000000,45175.0000000,61
SPFB.ROSN-12.19,60,20191121,170000,45173.0000000,45542.0000000,45169.0000000,45540.0000000,520
SPFB.ROSN-12.19,60,20191121,180000,45524.0000000,45620.0000000,45374.0000000,45507.0000000,427
SPFB.ROSN-12.19,60,20191121,190000,45500.0000000,45557.0000000,45314.0000000,45396.0000000,430
SPFB.ROSN-12.19,60,20191121,200000,45451.0000000,45527.0000000,45395.0000000,45395.0000000,54
SPFB.ROSN-12.19,60,20191121,210000,45389.0000000,45420.0000000,45389.0000000,45390.0000000,18
SPFB.ROSN-12.19,60,20191121,220000,45400.0000000,45507.0000000,45400.0000000,45490.0000000,48
SPFB.ROSN-12.19,60,20191121,230000,45476.0000000,45568.0000000,45476.0000000,45565.0000000,48
SPFB.ROSN-12.19,60,20191122,000000,45565.0000000,45577.0000000,45489.0000000,45489.0000000,42
SPFB.ROSN-12.19,60,20191122,110000,45489.0000000,45960.0000000,45430.0000000,45753.0000000,1746
SPFB.ROSN-12.19,60,20191122,120000,45769.0000000,45826.0000000,45631.0000000,45749.0000000,684
SPFB.ROSN-12.19,60,20191122,130000,45750.0000000,45771.0000000,45623.0000000,45675.0000000,128
SPFB.ROSN-12.19,60,20191122,140000,45689.0000000,45714.0000000,45640.0000000,45671.0000000,92
SPFB.ROSN-12.19,60,20191122,150000,45669.0000000,45669.0000000,45464.0000000,45531.0000000,413
SPFB.ROSN-12.19,60,20191122,160000,45530.0000000,45615.0000000,45469.0000000,45532.0000000,178
SPFB.ROSN-12.19,60,20191122,170000,45515.0000000,45526.0000000,45411.0000000,45500.0000000,205
SPFB.ROSN-12.19,60,20191122,180000,45477.0000000,45544.0000000,45314.0000000,45314.0000000,464
SPFB.ROSN-12.19,60,20191122,190000,45307.0000000,45518.0000000,45300.0000000,45454.0000000,331
SPFB.ROSN-12.19,60,20191122,200000,45364.0000000,45410.0000000,45252.0000000,45347.0000000,87
SPFB.ROSN-12.19,60,20191122,210000,45376.0000000,45396.0000000,45315.0000000,45375.0000000,17
SPFB.ROSN-12.19,60,20191122,220000,45346.0000000,45385.0000000,45305.0000000,45305.0000000,40
SPFB.ROSN-12.19,60,20191122,230000,45309.0000000,45420.0000000,45305.0000000,45420.0000000,37
SPFB.ROSN-12.19,60,20191123,000000,45378.0000000,45380.0000000,45370.0000000,45370.0000000,8
SPFB.ROSN-12.19,60,20191125,110000,45513.0000000,45843.0000000,45513.0000000,45799.0000000,604
SPFB.ROSN-12.19,60,20191125,120000,45795.0000000,45808.0000000,45492.0000000,45704.0000000,273
SPFB.ROSN-12.19,60,20191125,130000,45709.0000000,45709.0000000,45570.0000000,45575.0000000,318
SPFB.ROSN-12.19,60,20191125,140000,45560.0000000,45574.0000000,45484.0000000,45490.0000000,197
SPFB.ROSN-12.19,60,20191125,150000,45514.0000000,45552.0000000,45479.0000000,45514.0000000,207
SPFB.ROSN-12.19,60,20191125,160000,45527.0000000,45702.0000000,45500.0000000,45569.0000000,165
SPFB.ROSN-12.19,60,20191125,170000,45590.0000000,45680.0000000,45576.0000000,45680.0000000,60
SPFB.ROSN-12.19,60,20191125,180000,45690.0000000,45731.0000000,45595.0000000,45597.0000000,188
SPFB.ROSN-12.19,60,20191125,190000,45590.0000000,45711.0000000,45585.0000000,45674.0000000,71
SPFB.ROSN-12.19,60,20191125,200000,45646.0000000,45651.0000000,45520.0000000,45620.0000000,91
SPFB.ROSN-12.19,60,20191125,210000,45630.0000000,45644.0000000,45629.0000000,45644.0000000,10
SPFB.ROSN-12.19,60,20191125,220000,45645.0000000,45663.0000000,45624.0000000,45661.0000000,30
SPFB.ROSN-12.19,60,20191125,230000,45679.0000000,45700.0000000,45664.0000000,45675.0000000,27
SPFB.ROSN-12.19,60,20191126,000000,45680.0000000,45682.0000000,45631.0000000,45631.0000000,13
SPFB.ROSN-12.19,60,20191126,110000,45699.0000000,45925.0000000,45624.0000000,45723.0000000,358
SPFB.ROSN-12.19,60,20191126,120000,45750.0000000,45784.0000000,45400.0000000,45400.0000000,255
SPFB.ROSN-12.19,60,20191126,130000,45450.0000000,45454.0000000,45190.0000000,45296.0000000,430
SPFB.ROSN-12.19,60,20191126,140000,45270.0000000,45284.0000000,44981.0000000,45100.0000000,763
SPFB.ROSN-12.19,60,20191126,150000,45117.0000000,45286.0000000,45117.0000000,45240.0000000,381
SPFB.ROSN-12.19,60,20191126,160000,45278.0000000,45399.0000000,45259.0000000,45399.0000000,113
SPFB.ROSN-12.19,60,20191126,170000,45390.0000000,45506.0000000,45274.0000000,45274.0000000,343
SPFB.ROSN-12.19,60,20191126,180000,45302.0000000,45302.0000000,44710.0000000,44710.0000000,893
SPFB.ROSN-12.19,60,20191126,190000,44735.0000000,45263.0000000,44728.0000000,45191.0000000,898
SPFB.ROSN-12.19,60,20191126,200000,45105.0000000,45397.0000000,45044.0000000,45230.0000000,457
SPFB.ROSN-12.19,60,20191126,210000,45225.0000000,45234.0000000,45128.0000000,45234.0000000,40
SPFB.ROSN-12.19,60,20191126,220000,45249.0000000,45250.0000000,45234.0000000,45234.0000000,25
SPFB.ROSN-12.19,60,20191126,230000,45234.0000000,45280.0000000,45234.0000000,45235.0000000,13
SPFB.ROSN-12.19,60,20191127,000000,45234.0000000,45253.0000000,45210.0000000,45210.0000000,38
SPFB.ROSN-12.19,60,20191127,110000,45290.0000000,45438.0000000,45200.0000000,45385.0000000,1156
SPFB.ROSN-12.19,60,20191127,120000,45407.0000000,45461.0000000,45025.0000000,45380.0000000,1001
SPFB.ROSN-12.19,60,20191127,130000,45400.0000000,45413.0000000,45230.0000000,45302.0000000,217
SPFB.ROSN-12.19,60,20191127,140000,45302.0000000,45355.0000000,45104.0000000,45292.0000000,293
SPFB.ROSN-12.19,60,20191127,150000,45278.0000000,45379.0000000,45235.0000000,45280.0000000,158
SPFB.ROSN-12.19,60,20191127,160000,45258.0000000,45316.0000000,45153.0000000,45173.0000000,98
SPFB.ROSN-12.19,60,20191127,170000,45176.0000000,45187.0000000,45055.0000000,45118.0000000,309
SPFB.ROSN-12.19,60,20191127,180000,45120.0000000,45134.0000000,44873.0000000,44906.0000000,393
SPFB.ROSN-12.19,60,20191127,190000,44893.0000000,44942.0000000,44700.0000000,44752.0000000,643
SPFB.ROSN-12.19,60,20191127,200000,44663.0000000,44745.0000000,44539.0000000,44601.0000000,353
SPFB.ROSN-12.19,60,20191127,210000,44577.0000000,44624.0000000,44562.0000000,44585.0000000,71
SPFB.ROSN-12.19,60,20191127,220000,44585.0000000,44692.0000000,44585.0000000,44692.0000000,100
SPFB.ROSN-12.19,60,20191127,230000,44694.0000000,44694.0000000,44656.0000000,44666.0000000,38
SPFB.ROSN-12.19,60,20191128,000000,44679.0000000,44740.0000000,44678.0000000,44693.0000000,40
SPFB.ROSN-12.19,60,20191128,110000,44587.0000000,44668.0000000,44500.0000000,44562.0000000,582
SPFB.ROSN-12.19,60,20191128,120000,44560.0000000,44750.0000000,44418.0000000,44655.0000000,782
SPFB.ROSN-12.19,60,20191128,130000,44571.0000000,44691.0000000,44495.0000000,44645.0000000,245
SPFB.ROSN-12.19,60,20191128,140000,44614.0000000,44641.0000000,44583.0000000,44596.0000000,112
SPFB.ROSN-12.19,60,20191128,150000,44584.0000000,44588.0000000,44486.0000000,44535.0000000,114
SPFB.ROSN-12.19,60,20191128,160000,44541.0000000,44694.0000000,44495.0000000,44650.0000000,212
SPFB.ROSN-12.19,60,20191128,170000,44655.0000000,44656.0000000,44535.0000000,44611.0000000,127
SPFB.ROSN-12.19,60,20191128,180000,44573.0000000,44899.0000000,44526.0000000,44796.0000000,387
SPFB.ROSN-12.19,60,20191128,190000,44750.0000000,44815.0000000,44710.0000000,44767.0000000,261
SPFB.ROSN-12.19,60,20191128,200000,44705.0000000,44725.0000000,44519.0000000,44579.0000000,308
SPFB.ROSN-12.19,60,20191128,210000,44580.0000000,44638.0000000,44512.0000000,44554.0000000,99
SPFB.ROSN-12.19,60,20191128,220000,44594.0000000,44609.0000000,44594.0000000,44609.0000000,9
SPFB.ROSN-12.19,60,20191128,230000,44594.0000000,44665.0000000,44594.0000000,44660.0000000,75
SPFB.ROSN-12.19,60,20191129,000000,44659.0000000,44660.0000000,44593.0000000,44593.0000000,12
SPFB.ROSN-12.19,60,20191129,110000,44597.0000000,44597.0000000,44219.0000000,44377.0000000,682
SPFB.ROSN-12.19,60,20191129,120000,44355.0000000,44540.0000000,44271.0000000,44307.0000000,509
SPFB.ROSN-12.19,60,20191129,130000,44360.0000000,44438.0000000,44317.0000000,44357.0000000,263
SPFB.ROSN-12.19,60,20191129,140000,44354.0000000,44384.0000000,44171.0000000,44232.0000000,268
SPFB.ROSN-12.19,60,20191129,150000,44259.0000000,44379.0000000,44252.0000000,44289.0000000,200
