<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GAZR-12.19,60,20191122,170000,25385.0000000,25399.0000000,25131.0000000,25311.0000000,40847
SPFB.GAZR-12.19,60,20191122,180000,25311.0000000,25430.0000000,25240.0000000,25255.0000000,28103
SPFB.GAZR-12.19,60,20191122,190000,25253.0000000,25349.0000000,25205.0000000,25297.0000000,19117
SPFB.GAZR-12.19,60,20191122,200000,25272.0000000,25322.0000000,25171.0000000,25228.0000000,6170
SPFB.GAZR-12.19,60,20191122,210000,25216.0000000,25290.0000000,25215.0000000,25274.0000000,2912
SPFB.GAZR-12.19,60,20191122,220000,25272.0000000,25320.0000000,25247.0000000,25269.0000000,2200
SPFB.GAZR-12.19,60,20191122,230000,25267.0000000,25315.0000000,25263.0000000,25297.0000000,1243
SPFB.GAZR-12.19,60,20191123,000000,25306.0000000,25327.0000000,25277.0000000,25300.0000000,2259
SPFB.GAZR-12.19,60,20191125,110000,25319.0000000,25498.0000000,25263.0000000,25474.0000000,45036
SPFB.GAZR-12.19,60,20191125,120000,25470.0000000,25574.0000000,25425.0000000,25554.0000000,37484
SPFB.GAZR-12.19,60,20191125,130000,25552.0000000,25736.0000000,25507.0000000,25682.0000000,36293
SPFB.GAZR-12.19,60,20191125,140000,25683.0000000,25702.0000000,25577.0000000,25683.0000000,27652
SPFB.GAZR-12.19,60,20191125,150000,25685.0000000,25739.0000000,25651.0000000,25668.0000000,22570
SPFB.GAZR-12.19,60,20191125,160000,25669.0000000,25732.0000000,25633.0000000,25680.0000000,13877
SPFB.GAZR-12.19,60,20191125,170000,25678.0000000,25740.0000000,25639.0000000,25665.0000000,19099
SPFB.GAZR-12.19,60,20191125,180000,25675.0000000,25699.0000000,25580.0000000,25622.0000000,25147
SPFB.GAZR-12.19,60,20191125,190000,25628.0000000,25671.0000000,25621.0000000,25648.0000000,7246
SPFB.GAZR-12.19,60,20191125,200000,25645.0000000,25658.0000000,25555.0000000,25613.0000000,6837
SPFB.GAZR-12.19,60,20191125,210000,25608.0000000,25634.0000000,25587.0000000,25625.0000000,1465
SPFB.GAZR-12.19,60,20191125,220000,25631.0000000,25680.0000000,25617.0000000,25665.0000000,2282
SPFB.GAZR-12.19,60,20191125,230000,25666.0000000,25684.0000000,25645.0000000,25655.0000000,2765
SPFB.GAZR-12.19,60,20191126,000000,25655.0000000,25680.0000000,25630.0000000,25659.0000000,2744
SPFB.GAZR-12.19,60,20191126,110000,25642.0000000,25868.0000000,25630.0000000,25808.0000000,45675
SPFB.GAZR-12.19,60,20191126,120000,25808.0000000,25850.0000000,25624.0000000,25670.0000000,37892
SPFB.GAZR-12.19,60,20191126,130000,25670.0000000,25695.0000000,25625.0000000,25659.0000000,16712
SPFB.GAZR-12.19,60,20191126,140000,25663.0000000,25709.0000000,25623.0000000,25671.0000000,14184
SPFB.GAZR-12.19,60,20191126,150000,25666.0000000,25687.0000000,25513.0000000,25515.0000000,21880
SPFB.GAZR-12.19,60,20191126,160000,25512.0000000,25615.0000000,25489.0000000,25570.0000000,16638
SPFB.GAZR-12.19,60,20191126,170000,25565.0000000,25590.0000000,25504.0000000,25547.0000000,10612
SPFB.GAZR-12.19,60,20191126,180000,25542.0000000,25550.0000000,25314.0000000,25334.0000000,38920
SPFB.GAZR-12.19,60,20191126,190000,25339.0000000,25520.0000000,25333.0000000,25486.0000000,20296
SPFB.GAZR-12.19,60,20191126,200000,25466.0000000,25509.0000000,25326.0000000,25417.0000000,16368
SPFB.GAZR-12.19,60,20191126,210000,25412.0000000,25422.0000000,25404.0000000,25415.0000000,1085
SPFB.GAZR-12.19,60,20191126,220000,25419.0000000,25424.0000000,25383.0000000,25402.0000000,1565
SPFB.GAZR-12.19,60,20191126,230000,25402.0000000,25435.0000000,25394.0000000,25404.0000000,1414
SPFB.GAZR-12.19,60,20191127,000000,25409.0000000,25409.0000000,25380.0000000,25408.0000000,1120
SPFB.GAZR-12.19,60,20191127,110000,25409.0000000,25587.0000000,25404.0000000,25561.0000000,26341
SPFB.GAZR-12.19,60,20191127,120000,25561.0000000,25581.0000000,25343.0000000,25488.0000000,40367
SPFB.GAZR-12.19,60,20191127,130000,25489.0000000,25563.0000000,25472.0000000,25526.0000000,16511
SPFB.GAZR-12.19,60,20191127,140000,25528.0000000,25650.0000000,25504.0000000,25627.0000000,17061
SPFB.GAZR-12.19,60,20191127,150000,25627.0000000,25709.0000000,25567.0000000,25584.0000000,20191
SPFB.GAZR-12.19,60,20191127,160000,25583.0000000,25623.0000000,25535.0000000,25576.0000000,10817
SPFB.GAZR-12.19,60,20191127,170000,25577.0000000,25643.0000000,25523.0000000,25560.0000000,17799
SPFB.GAZR-12.19,60,20191127,180000,25560.0000000,25586.0000000,25476.0000000,25511.0000000,15531
SPFB.GAZR-12.19,60,20191127,190000,25510.0000000,25562.0000000,25431.0000000,25461.0000000,13762
SPFB.GAZR-12.19,60,20191127,200000,25490.0000000,25538.0000000,25438.0000000,25519.0000000,2982
SPFB.GAZR-12.19,60,20191127,210000,25509.0000000,25525.0000000,25480.0000000,25512.0000000,1276
SPFB.GAZR-12.19,60,20191127,220000,25512.0000000,25547.0000000,25503.0000000,25547.0000000,1159
SPFB.GAZR-12.19,60,20191127,230000,25546.0000000,25562.0000000,25527.0000000,25547.0000000,939
SPFB.GAZR-12.19,60,20191128,000000,25547.0000000,25569.0000000,25531.0000000,25569.0000000,1120
SPFB.GAZR-12.19,60,20191128,110000,25533.0000000,25533.0000000,25263.0000000,25295.0000000,32732
SPFB.GAZR-12.19,60,20191128,120000,25290.0000000,25366.0000000,25235.0000000,25288.0000000,25690
SPFB.GAZR-12.19,60,20191128,130000,25289.0000000,25340.0000000,25244.0000000,25314.0000000,14939
SPFB.GAZR-12.19,60,20191128,140000,25314.0000000,25418.0000000,25314.0000000,25370.0000000,20146
SPFB.GAZR-12.19,60,20191128,150000,25373.0000000,25398.0000000,25293.0000000,25380.0000000,8125
SPFB.GAZR-12.19,60,20191128,160000,25385.0000000,25480.0000000,25376.0000000,25478.0000000,15786
SPFB.GAZR-12.19,60,20191128,170000,25480.0000000,25525.0000000,25422.0000000,25499.0000000,21218
SPFB.GAZR-12.19,60,20191128,180000,25501.0000000,25550.0000000,25476.0000000,25527.0000000,17524
SPFB.GAZR-12.19,60,20191128,190000,25528.0000000,25545.0000000,25490.0000000,25512.0000000,7416
SPFB.GAZR-12.19,60,20191128,200000,25490.0000000,25515.0000000,25453.0000000,25488.0000000,2333
