<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GOLD-12.19,60,20191119,160000,1470.9000000,1472.0000000,1469.8000000,1471.1000000,3639
SPFB.GOLD-12.19,60,20191119,170000,1471.3000000,1473.6000000,1470.0000000,1471.8000000,6331
SPFB.GOLD-12.19,60,20191119,180000,1471.8000000,1473.9000000,1469.0000000,1472.5000000,9644
SPFB.GOLD-12.19,60,20191119,190000,1472.4000000,1474.3000000,1472.3000000,1473.7000000,6446
SPFB.GOLD-12.19,60,20191119,200000,1475.0000000,1480.5000000,1472.5000000,1474.5000000,9937
SPFB.GOLD-12.19,60,20191119,210000,1474.5000000,1478.6000000,1474.5000000,1477.9000000,4787
SPFB.GOLD-12.19,60,20191119,220000,1478.0000000,1478.7000000,1476.3000000,1477.8000000,3848
SPFB.GOLD-12.19,60,20191119,230000,1477.7000000,1477.9000000,1475.6000000,1476.3000000,2456
SPFB.GOLD-12.19,60,20191120,000000,1476.2000000,1477.0000000,1474.8000000,1475.0000000,1384
SPFB.GOLD-12.19,60,20191120,110000,1476.9000000,1482.2000000,1475.7000000,1481.4000000,12978
SPFB.GOLD-12.19,60,20191120,120000,1481.3000000,1482.5000000,1480.5000000,1481.3000000,9249
SPFB.GOLD-12.19,60,20191120,130000,1481.4000000,1481.8000000,1478.0000000,1480.0000000,6353
SPFB.GOLD-12.19,60,20191120,140000,1480.0000000,1480.4000000,1478.7000000,1479.2000000,2487
SPFB.GOLD-12.19,60,20191120,150000,1479.3000000,1480.5000000,1477.2000000,1477.5000000,4363
SPFB.GOLD-12.19,60,20191120,160000,1477.5000000,1478.2000000,1475.5000000,1476.9000000,5774
SPFB.GOLD-12.19,60,20191120,170000,1476.5000000,1477.8000000,1473.5000000,1475.5000000,8616
SPFB.GOLD-12.19,60,20191120,180000,1475.5000000,1476.3000000,1472.6000000,1475.9000000,7397
