<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-12.19,60,20191126,130000,64293.0000000,64344.0000000,64225.0000000,64229.0000000,220485
SPFB.Si-12.19,60,20191126,140000,64226.0000000,64244.0000000,64194.0000000,64235.0000000,155545
SPFB.Si-12.19,60,20191126,150000,64235.0000000,64258.0000000,64190.0000000,64224.0000000,113838
SPFB.Si-12.19,60,20191126,160000,64225.0000000,64249.0000000,64193.0000000,64197.0000000,83715
SPFB.Si-12.19,60,20191126,170000,64197.0000000,64237.0000000,64170.0000000,64233.0000000,83924
SPFB.Si-12.19,60,20191126,180000,64233.0000000,64244.0000000,64192.0000000,64230.0000000,79415
SPFB.Si-12.19,60,20191126,190000,64232.0000000,64284.0000000,64225.0000000,64241.0000000,66848
SPFB.Si-12.19,60,20191126,200000,64250.0000000,64276.0000000,64151.0000000,64165.0000000,74593
SPFB.Si-12.19,60,20191126,210000,64165.0000000,64184.0000000,64135.0000000,64172.0000000,44632
SPFB.Si-12.19,60,20191126,220000,64170.0000000,64206.0000000,64166.0000000,64197.0000000,14002
SPFB.Si-12.19,60,20191126,230000,64196.0000000,64202.0000000,64155.0000000,64167.0000000,17184
SPFB.Si-12.19,60,20191127,000000,64167.0000000,64172.0000000,64140.0000000,64140.0000000,24325
SPFB.Si-12.19,60,20191127,110000,64143.0000000,64211.0000000,64113.0000000,64155.0000000,140338
SPFB.Si-12.19,60,20191127,120000,64155.0000000,64178.0000000,64126.0000000,64132.0000000,98436
SPFB.Si-12.19,60,20191127,130000,64129.0000000,64150.0000000,64063.0000000,64115.0000000,192574
SPFB.Si-12.19,60,20191127,140000,64113.0000000,64187.0000000,64100.0000000,64162.0000000,104154
SPFB.Si-12.19,60,20191127,150000,64164.0000000,64176.0000000,64148.0000000,64156.0000000,40154
SPFB.Si-12.19,60,20191127,160000,64154.0000000,64196.0000000,64154.0000000,64183.0000000,72634
SPFB.Si-12.19,60,20191127,170000,64182.0000000,64199.0000000,64125.0000000,64166.0000000,101690
SPFB.Si-12.19,60,20191127,180000,64165.0000000,64195.0000000,64150.0000000,64173.0000000,96225
SPFB.Si-12.19,60,20191127,190000,64174.0000000,64254.0000000,64164.0000000,64210.0000000,132880
SPFB.Si-12.19,60,20191127,200000,64236.0000000,64299.0000000,64227.0000000,64233.0000000,97516
SPFB.Si-12.19,60,20191127,210000,64233.0000000,64253.0000000,64190.0000000,64202.0000000,30433
SPFB.Si-12.19,60,20191127,220000,64200.0000000,64202.0000000,64138.0000000,64143.0000000,50971
SPFB.Si-12.19,60,20191127,230000,64143.0000000,64178.0000000,64139.0000000,64169.0000000,17490
SPFB.Si-12.19,60,20191128,000000,64168.0000000,64175.0000000,64131.0000000,64131.0000000,21842
SPFB.Si-12.19,60,20191128,110000,64149.0000000,64310.0000000,64142.0000000,64298.0000000,227986
SPFB.Si-12.19,60,20191128,120000,64300.0000000,64370.0000000,64275.0000000,64294.0000000,268954
SPFB.Si-12.19,60,20191128,130000,64293.0000000,64325.0000000,64240.0000000,64290.0000000,109549
SPFB.Si-12.19,60,20191128,140000,64290.0000000,64315.0000000,64270.0000000,64288.0000000,67884
SPFB.Si-12.19,60,20191128,150000,64289.0000000,64348.0000000,64287.0000000,64322.0000000,45212
SPFB.Si-12.19,60,20191128,160000,64322.0000000,64353.0000000,64285.0000000,64299.0000000,62349
SPFB.Si-12.19,60,20191128,170000,64299.0000000,64308.0000000,64240.0000000,64269.0000000,83580
SPFB.Si-12.19,60,20191128,180000,64269.0000000,64288.0000000,64261.0000000,64270.0000000,38497
SPFB.Si-12.19,60,20191128,190000,64270.0000000,64310.0000000,64252.0000000,64261.0000000,116034
SPFB.Si-12.19,60,20191128,200000,64254.0000000,64325.0000000,64215.0000000,64307.0000000,104608
SPFB.Si-12.19,60,20191128,210000,64307.0000000,64331.0000000,64290.0000000,64296.0000000,21401
SPFB.Si-12.19,60,20191128,220000,64298.0000000,64311.0000000,64281.0000000,64300.0000000,9746
SPFB.Si-12.19,60,20191128,230000,64300.0000000,64300.0000000,64285.0000000,64291.0000000,5171
SPFB.Si-12.19,60,20191129,000000,64292.0000000,64292.0000000,64240.0000000,64240.0000000,20058
SPFB.Si-12.19,60,20191129,110000,64257.0000000,64330.0000000,64230.0000000,64242.0000000,156363
SPFB.Si-12.19,60,20191129,120000,64242.0000000,64276.0000000,64163.0000000,64257.0000000,226227
SPFB.Si-12.19,60,20191129,130000,64255.0000000,64260.0000000,64207.0000000,64253.0000000,85563
SPFB.Si-12.19,60,20191129,140000,64253.0000000,64353.0000000,64249.0000000,64337.0000000,227515
SPFB.Si-12.19,60,20191129,150000,64337.0000000,64398.0000000,64324.0000000,64381.0000000,158983
SPFB.Si-12.19,60,20191129,160000,64383.0000000,64400.0000000,64315.0000000,64365.0000000,142837
SPFB.Si-12.19,60,20191129,170000,64368.0000000,64419.0000000,64331.0000000,64331.0000000,111134
SPFB.Si-12.19,60,20191129,180000,64333.0000000,64448.0000000,64324.0000000,64395.0000000,116724
SPFB.Si-12.19,60,20191129,190000,64397.0000000,64488.0000000,64367.0000000,64455.0000000,77712
SPFB.Si-12.19,60,20191129,200000,64444.0000000,64479.0000000,64402.0000000,64419.0000000,63679
SPFB.Si-12.19,60,20191129,210000,64420.0000000,64509.0000000,64420.0000000,64467.0000000,44543
SPFB.Si-12.19,60,20191129,220000,64467.0000000,64491.0000000,64460.0000000,64470.0000000,12245
