<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.19,60,20191128,210000,143260.0000000,143410.0000000,143170.0000000,143250.0000000,4511
SPFB.RTS-12.19,60,20191128,220000,143250.0000000,143390.0000000,143240.0000000,143370.0000000,1439
SPFB.RTS-12.19,60,20191128,230000,143360.0000000,143470.0000000,143340.0000000,143360.0000000,2032
SPFB.RTS-12.19,60,20191129,000000,143350.0000000,143590.0000000,143350.0000000,143560.0000000,3237
SPFB.RTS-12.19,60,20191129,110000,143480.0000000,143480.0000000,142670.0000000,142940.0000000,39178
SPFB.RTS-12.19,60,20191129,120000,142940.0000000,143140.0000000,142700.0000000,142840.0000000,27786
SPFB.RTS-12.19,60,20191129,130000,142840.0000000,143100.0000000,142540.0000000,142570.0000000,27631
SPFB.RTS-12.19,60,20191129,140000,142570.0000000,142720.0000000,142340.0000000,142570.0000000,24675
SPFB.RTS-12.19,60,20191129,150000,142560.0000000,142690.0000000,142160.0000000,142190.0000000,17846
SPFB.RTS-12.19,60,20191129,160000,142180.0000000,142800.0000000,142120.0000000,142650.0000000,23693
